省份,性别,年龄,金额
广东,1,21,0
浙江,1,21,100
河北,0,21,100
江苏,0,21,0
四川,1,21,0
新疆,1,21,100
江西,1,21,102
北京,0,21,9
北京,1,21,0
广东,1,21,90
江西,1,21,0
北京,0,21,81
河北,0,21,83
江苏,1,21,1
四川,0,21,1
广东,0,21,2
福建,1,21,53.49
广西,0,21,52
安徽,0,21,0
山西,1,21,150
辽宁,0,21,0
山东,1,21,33.1
陕西,1,21,0
广西,1,21,0
安徽,0,21,21
江西,1,21,24
重庆,0,21,21
江苏,1,21,22
福建,0,21,41
广东,0,21,1
黑龙江,1,21,0
广东,1,21,20
广西,0,21,20
湖南,1,21,1
四川,0,21,2
四川,1,21,4
江苏,0,21,16
江苏,1,21,36
福建,1,21,0
江苏,1,21,12
山东,1,21,10
广东,1,21,1
浙江,0,21,0
江苏,1,21,16
黑龙江,1,21,10
福建,1,21,10
江苏,1,21,12
广东,1,21,10
湖南,0,21,16
江西,1,21,16
湖北,1,21,10
宁夏,1,21,10
浙江,1,21,10
四川,0,21,12
福建,1,21,12
海南,1,21,11
安徽,1,21,10
江西,1,21,12
陕西,1,21,2
福建,1,21,10
福建,1,21,0
四川,1,21,11
四川,1,21,0
湖北,1,21,8
广东,1,21,5
江苏,1,21,5
浙江,1,21,5
广东,1,21,0
广西,1,21,5
辽宁,1,21,5
江苏,1,21,5
广东,1,21,9
江苏,0,21,7
河北,0,21,5
广东,1,21,5
广东,1,21,5
福建,1,21,5
山东,0,21,345.11
四川,1,21,4
河南,1,21,4
广东,1,21,0
四川,0,21,4
北京,0,21,4
山东,1,21,3.12
广东,1,21,3.1
安徽,1,21,4
江苏,1,21,2
四川,1,21,2
河南,1,21,4
浙江,1,21,2
云南,1,21,2
广东,0,21,2002
浙江,0,21,3
江西,1,21,2
广东,1,21,6
上海,1,21,2
广东,1,21,2
广东,1,21,2
辽宁,0,21,2
四川,1,21,0
广东,1,21,6
河北,0,21,2
广西,1,21,2
海南,1,21,0
浙江,1,21,4
广西,0,21,2
重庆,1,21,2
陕西,0,21,2
广东,1,21,2
河南,1,21,2
安徽,0,21,2
湖北,1,21,8
海南,1,21,5
广东,1,21,1
福建,1,21,2
海南,1,21,4
广西,1,21,2
河北,1,21,4
山东,1,21,5
广西,1,21,2
四川,1,21,1
海南,1,21,0
辽宁,1,21,2
广西,0,21,2
安徽,1,21,2
山西,0,21,2
浙江,1,21,2
海南,1,21,5
山东,1,21,0
浙江,1,21,2
江西,1,21,3
广东,0,21,2
广东,1,21,2
河南,1,21,2
四川,0,21,3
四川,1,21,6
湖南,1,21,2
黑龙江,1,21,2
陕西,1,21,2
广东,1,21,3
河北,1,21,2
湖北,1,21,3
江苏,1,21,2
河南,1,21,1.88
辽宁,0,21,1.5
浙江,1,21,0
江西,1,21,1.4
福建,1,21,1.32
广东,1,21,1.2
四川,1,21,20000
广东,0,21,1.15
广东,1,21,1.1
陕西,1,21,1.1
福建,1,21,1.1
四川,1,21,1.1
广东,1,21,0
广西,1,21,1.1
河北,1,21,0
上海,1,21,3
河南,1,21,0
上海,0,21,18501
陕西,1,21,20000
河南,0,21,1000
北京,1,21,2003
湖北,1,21,32000
浙江,0,21,5000
广东,0,21,20000
江西,1,21,100
江苏,1,21,102
广东,1,21,20000
河北,1,21,100
河北,1,21,100
天津,1,21,2000
浙江,1,21,100
浙江,1,21,100
天津,0,21,1000
湖北,0,21,100
四川,1,21,100
河南,0,21,100
河南,0,21,100
广西,0,21,100
江西,1,21,100
广东,0,21,100
江西,0,21,10000
广东,0,21,100
河北,1,21,2000
河南,1,21,20000
福建,0,21,4000
广东,1,21,3801
浙江,0,21,10000
重庆,1,21,7500
辽宁,0,21,6000
河南,0,21,100
浙江,1,21,100
浙江,1,21,100
湖南,1,21,1000
江西,0,21,100
四川,1,21,400
广东,0,21,100
四川,0,21,100
陕西,1,21,100
四川,0,21,1000
福建,1,21,100
河北,1,21,100
广东,1,21,20000
内蒙古,1,21,1500
重庆,0,21,100
浙江,0,21,100
河北,0,21,100
重庆,0,21,100
广东,1,21,1100
山东,1,21,100
山东,0,21,100
浙江,1,21,100
云南,0,21,100
广西,0,21,100
上海,0,21,600
山西,0,21,100
陕西,1,21,2000
上海,1,21,700
浙江,1,21,20002
河南,0,21,40002
江苏,1,21,6000
河北,1,21,1000
广西,1,21,200
浙江,1,21,7000
广东,1,21,20000
江苏,0,21,100
广东,0,21,401
广西,0,21,301
广东,1,21,101
北京,1,21,10000
黑龙江,0,21,10000
山东,1,21,100
江苏,1,21,100
江苏,0,21,100
江苏,0,21,3000
浙江,1,21,5000
广东,1,21,100
宁夏,1,21,100
北京,1,21,100
广东,0,21,1000
上海,0,21,600
湖北,0,21,100000
贵州,1,21,6007
浙江,1,21,2015
安徽,1,21,6070
广东,1,21,20000
广东,1,21,100
福建,1,21,1000
广东,1,21,20000
辽宁,1,21,1900
江西,0,21,10000
广东,0,21,10000
江苏,0,21,3400
河北,0,21,100
四川,1,21,1000
福建,0,21,100
湖北,0,21,10000
广东,1,21,1100
浙江,1,21,100
山西,1,21,100
河南,1,21,100
四川,1,21,6500
河北,1,21,100
山西,1,21,100
重庆,1,21,100
陕西,1,21,1000
江苏,1,21,16008
河北,1,21,40004
湖北,1,21,2000
北京,1,21,4003
山西,1,21,100008
上海,0,21,6000
云南,0,21,500
浙江,1,21,100
河北,0,21,100
山西,0,21,100
江苏,1,21,3502
广东,0,21,10000
安徽,1,21,100
重庆,0,21,100
广东,0,21,100
河北,1,21,100
福建,0,21,100
辽宁,1,21,100
河北,1,21,10000
河北,1,21,100
山东,0,21,100
广西,1,21,100
河南,0,21,100
广东,1,21,1000
江西,1,21,100
广东,1,21,2000
四川,0,21,20000
重庆,1,21,2003
浙江,1,21,49901
湖北,1,21,20000
广东,0,21,205
广东,1,21,301
北京,1,21,10000
湖北,1,21,18000
河南,0,21,100
河北,0,21,100
广东,1,21,100
福建,1,21,100
广东,0,21,100
湖北,0,21,1700
四川,0,21,100
四川,1,21,100
山东,1,21,100
四川,1,21,1000
广东,0,21,100
江西,0,21,100
福建,0,21,100
江苏,0,21,100
浙江,1,21,5000
北京,1,21,400
陕西,1,21,1100
福建,0,21,100
安徽,1,21,100
江西,1,21,5000
福建,1,21,40000
四川,1,21,40000
北京,1,21,2009
广东,1,21,2000
贵州,0,21,1000
上海,1,21,300
广东,0,21,20000
北京,1,21,500
山东,1,21,100
湖北,1,21,10000
河南,0,21,100
福建,0,21,100
山东,1,21,100
黑龙江,0,21,100
浙江,1,21,100
江苏,0,21,100
江苏,1,21,100
湖北,1,21,100
广东,0,21,5000
山东,0,21,100
黑龙江,1,21,1000
山东,1,21,100
浙江,1,22,1969012.94
江苏,0,22,680001
河北,1,22,402964.42
广东,1,22,290000
广东,0,22,200000
山东,1,22,268308.61
河南,1,22,181559.14
甘肃,1,22,172924.55
北京,0,22,183697.44
福建,0,22,38
上海,1,22,125919
江苏,0,22,123540.68
四川,1,22,124726.6
江苏,0,22,146745.74
安徽,0,22,92692.2
广东,1,22,100002
贵州,1,22,101180.86
江西,0,22,89895.37
广东,1,22,78766
上海,0,22,137581.37
上海,0,22,80340.68
广东,1,22,74900
山东,1,22,71000
江苏,0,22,122407.34
福建,1,22,90187.12
河南,1,22,130001
天津,0,22,91135.82
福建,1,22,70832.41
广东,0,22,62000
北京,0,22,71826.37
湖北,0,22,81256.83
广东,1,22,80100
上海,0,22,120005
重庆,0,22,60101
江苏,1,22,83111
广东,1,22,60141.55
北京,0,22,55648.07
浙江,1,22,104145.73
广东,0,22,54992
四川,0,22,64484.37
福建,0,22,63339.74
福建,1,22,62063
四川,0,22,61902
山东,0,22,60629.13
湖北,0,22,50620.81
江苏,1,22,52441.97
上海,0,22,85103.15
浙江,1,22,50000
陕西,1,22,50000
广东,1,22,50000
陕西,1,22,0
山西,0,22,48300
广东,1,22,54934.99
福建,0,22,57790
广东,0,22,60987.12
甘肃,0,22,50601
广东,1,22,40000
广东,0,22,40000
广东,1,22,40000
安徽,0,22,40000
江苏,1,22,40000
安徽,0,22,50001
江苏,0,22,38960.43
湖北,1,22,37870.66
江西,0,22,37700
四川,0,22,53320
江苏,1,22,35899.16
安徽,0,22,44389.59
广东,1,22,55087.12
广东,0,22,79781.37
浙江,1,22,44582.37
江苏,0,22,60181.37
陕西,1,22,54141.68
河北,0,22,40557.89
安徽,0,22,39040.68
河北,1,22,38618.65
四川,0,22,54581.37
福建,0,22,34702.19
福建,1,22,75081.37
江苏,1,22,52951
江苏,1,22,41584.37
浙江,0,22,49595.28
广东,1,22,39064.06
重庆,0,22,30700
四川,1,22,39276.05
青海,0,22,70162.74
黑龙江,0,22,92888.12
广东,1,22,60081.37
北京,0,22,50081.37
广东,1,22,40081.37
湖北,1,22,30010
广东,1,22,30044
广东,1,22,30000
四川,0,22,29000
福建,1,22,29000
湖北,0,22,38881.37
安徽,1,22,38606.48
浙江,1,22,43596.55
广东,0,22,28284.57
上海,1,22,38043.68
江西,0,22,47000
甘肃,0,22,28003
云南,0,22,37970
山东,0,22,47581.44
浙江,1,22,27313.1
上海,0,22,38237.37
广西,1,22,30870.43
福建,1,22,31466.97
江苏,0,22,55681.37
浙江,0,22,30540.68
江苏,0,22,30300
江苏,1,22,25004
山东,0,22,25000
福建,0,22,0
上海,1,22,34081.37
江苏,0,22,23802
四川,1,22,32996.67
甘肃,1,22,52682
浙江,0,22,22500
浙江,0,22,53481.37
江苏,0,22,45155.67
陕西,1,22,26022.55
河南,0,22,217000
湖北,1,22,0
广东,0,22,24900
湖北,0,22,21484
河南,1,22,23211.5
山东,1,22,23783.58
浙江,0,22,26059.68
辽宁,0,22,33000
广东,0,22,40187.12
西藏,1,22,40003
山西,0,22,40111.46
广东,1,22,40087.12
广东,1,22,20003
广东,1,22,20000
广东,1,22,40087.12
浙江,1,22,40087.12
广东,1,22,20000
广东,1,22,20000
广东,1,22,90087.12
广东,1,22,20000
广东,0,22,20000
广东,1,22,20000
北京,1,22,90081.37
湖北,1,22,30081.37
北京,1,22,30081.37
上海,0,22,30000
河北,1,22,69903.97
山东,0,22,27257
山东,0,22,0
湖南,1,22,21381.84
天津,0,22,24240.68
浙江,1,22,24000
江西,1,22,0
湖北,0,22,19004
湖北,0,22,28781.37
江苏,0,22,20114.65
浙江,0,22,18200
广东,0,22,17656
广东,0,22,17576.64
湖北,0,22,17500
云南,1,22,17001
江苏,1,22,16901
湖北,0,22,21605.15
江苏,1,22,24600
湖北,1,22,19185.6
福建,1,22,26147.67
广东,0,22,25988.87
福建,0,22,23665.1
浙江,0,22,25464.05
重庆,0,22,44423.78
辽宁,1,22,27205
江苏,0,22,30122.05
上海,1,22,25081.37
浙江,1,22,25081.37
上海,1,22,25082.37
河北,0,22,19078.15
黑龙江,1,22,25000
安徽,0,22,26895.9
陕西,0,22,19740.68
江苏,0,22,38083.37
江西,1,22,14000
安徽,1,22,23881.37
安徽,0,22,15508.63
四川,1,22,13400
安徽,1,22,13400
云南,0,22,13000
浙江,1,22,12200
天津,0,22,12797.18
福建,0,22,12284
辽宁,1,22,22000
上海,0,22,21803.37
山西,1,22,13133.77
上海,1,22,11131
新疆,0,22,21100
广东,1,22,21091.37
江苏,0,22,17060.21
福建,0,22,11000
江苏,1,22,14669.22
浙江,0,22,19333.23
广东,0,22,16317.51
重庆,1,22,20001
安徽,1,22,20205
江西,1,22,30152.88
北京,0,22,10000
山东,1,22,20000
湖北,0,22,80101
江西,1,22,41200
福建,1,22,20081.37
河南,0,22,10000
安徽,0,22,10000
江西,1,22,10000
浙江,1,22,20081.37
湖南,0,22,10000
浙江,0,22,120000
湖北,1,22,10000
广西,0,22,10000
浙江,0,22,20081.37
湖南,1,22,30081.36
浙江,0,22,17057.96
内蒙古,0,22,10000
福建,0,22,14032.55
广东,1,22,10003.15
浙江,1,22,10001
吉林,0,22,10000
宁夏,1,22,10100
重庆,1,22,10000
湖南,1,22,20000
四川,1,22,10000
湖北,0,22,20000
广西,0,22,10000
河北,1,22,10001
上海,1,22,10000
上海,0,22,15000
江苏,0,22,10000
广东,1,22,9950
江苏,0,22,9800
浙江,0,22,9696.48
江苏,1,22,14711.86
广西,0,22,9451
广东,0,22,13488.55
江苏,1,22,9131
河南,0,22,20001
河北,0,22,13992.68
四川,0,22,18770
浙江,0,22,21752.16
山西,1,22,8687
河南,0,22,1
重庆,0,22,18506.13
浙江,0,22,8400
四川,0,22,8200
四川,0,22,8672.59
江苏,1,22,8000
上海,1,22,12990.68
安徽,0,22,7969
山东,0,22,7900
浙江,0,22,14559.96
四川,1,22,82234.93
江苏,1,22,7400
江苏,0,22,13910.7
山东,1,22,7300
河北,0,22,11615.83
北京,0,22,9200
湖北,1,22,0
广东,1,22,0
江苏,1,22,7000
广东,1,22,8832.09
山东,0,22,6600
浙江,0,22,6600
江苏,1,22,6500
江苏,0,22,8200
江苏,0,22,6107
江苏,0,22,15448
江苏,0,22,226027.14
浙江,1,22,6000
辽宁,0,22,6000
山西,1,22,6000
河北,1,22,20000
安徽,1,22,6802
北京,0,22,46306.78
河北,1,22,5615
贵州,1,22,5603
山东,1,22,7222.13
江西,1,22,10040.68
浙江,0,22,8024.41
辽宁,0,22,0
安徽,0,22,5000
福建,1,22,5000
河北,1,22,5001
陕西,1,22,5000
上海,1,22,5001
湖北,0,22,0
江西,1,22,0
江西,1,22,1600
上海,1,22,14001
安徽,1,22,5000
安徽,1,22,10000
广东,0,22,0
福建,1,22,0
湖北,1,22,9900
湖南,1,22,4900
上海,1,22,4803
山东,0,22,4562.97
福建,1,22,7010.79
广东,1,22,11000
上海,1,22,6503
浙江,0,22,4200
安徽,0,22,4100
宁夏,1,22,4000
江苏,0,22,4000
云南,0,22,4000
广东,0,22,5000
上海,1,22,4000
辽宁,0,22,4000
河南,0,22,3800
广东,1,22,3691
山东,1,22,3650
上海,1,22,3520
江西,0,22,3500
山东,1,22,8000
北京,1,22,3409
广东,1,22,3402
四川,1,22,4516.76
广东,1,22,0
江苏,1,22,3200
浙江,1,22,10000
上海,0,22,3000
四川,0,22,7008.14
河南,0,22,9018.51
北京,0,22,3600
江西,0,22,3000
广东,1,22,0
江苏,0,22,3000
湖北,0,22,3802.44
福建,1,22,2800
贵州,0,22,5221.16
河南,1,22,2000
河南,0,22,3508.14
山东,0,22,2500
陕西,1,22,2500
四川,0,22,2193
海南,1,22,4135.7
广东,1,22,2023
河南,1,22,4000
甘肃,0,22,4016.27
四川,1,22,3904.36
江苏,1,22,4010
天津,1,22,2200
西藏,1,22,2007
湖北,1,22,2000
吉林,1,22,2000
山东,1,22,2000
河南,0,22,3000
湖北,1,22,2008
江苏,0,22,2000
山东,0,22,2100
福建,0,22,0
河北,1,22,5000
山东,1,22,0
湖北,1,22,2000
广东,1,22,0
上海,1,22,1900
江苏,0,22,1800
陕西,1,22,1800
广东,1,22,1750
甘肃,1,22,2804.36
河南,0,22,1602
江西,0,22,2001
上海,0,22,1850
江苏,0,22,0
北京,1,22,6004
上海,1,22,1500
北京,1,22,1400
上海,1,22,0
陕西,1,22,1300
浙江,1,22,1401.63
江苏,0,22,1516.27
广东,1,22,1001
广西,1,22,1002
福建,1,22,2008.14
重庆,0,22,4009
浙江,1,22,1504.07
四川,1,22,4000
北京,1,22,1000
广东,1,22,25200
江苏,1,22,5000
福建,1,22,1000
天津,0,22,1000
辽宁,1,22,1000
四川,1,22,1001
云南,1,22,1000
河北,0,22,1000
广东,0,22,8000
新疆,1,22,1000
江苏,0,22,1007
福建,1,22,2
北京,1,22,9500
上海,0,22,1100
江西,0,22,1000
福建,1,22,3016
湖北,1,22,0
辽宁,1,22,1002
江苏,1,22,0
北京,1,22,1000
河南,1,22,1000
新疆,1,22,1000
江苏,0,22,1001
湖北,0,22,0
河南,1,22,901
河北,1,22,100
广东,1,22,1000
广东,0,22,900
吉林,1,22,900
山东,0,22,0
广东,1,22,850
四川,1,22,795
内蒙古,1,22,790
上海,0,22,1
广东,1,22,800.81
上海,0,22,700
辽宁,1,22,724
广东,0,22,700
辽宁,1,22,0
四川,1,22,710.81
江苏,0,22,700
黑龙江,1,22,601
安徽,1,22,525.63
江苏,1,22,500
广东,1,22,0
江苏,1,22,500
河北,1,22,500
浙江,1,22,500
广东,0,22,500
浙江,1,22,0
陕西,1,22,500
浙江,1,22,500
江苏,1,22,500
重庆,1,22,1
吉林,1,22,500
四川,0,22,1820.91
天津,1,22,400
河北,1,22,2404
云南,0,22,1302.44
广东,1,22,316
新疆,1,22,501.63
河南,0,22,0
陕西,1,22,500
云南,0,22,3
浙江,1,22,302
天津,1,22,301.9
北京,0,22,338
河南,1,22,1
重庆,1,22,250
广东,1,22,2231
江苏,0,22,332.71
山东,0,22,200
湖北,0,22,303.81
天津,1,22,300.81
吉林,0,22,1200
四川,1,22,200
广东,0,22,0
山东,1,22,400
湖北,1,22,200
四川,1,22,200
四川,1,22,200
北京,0,22,0
山东,1,22,201
广东,0,22,200
山东,0,22,200
江苏,1,22,0
吉林,1,22,6000
云南,1,22,200
广东,0,22,200
广东,0,22,200
广东,1,22,0
广东,1,22,400
云南,0,22,200
山东,0,22,4204
上海,1,22,200
江苏,0,22,204
四川,0,22,200
陕西,1,22,200
浙江,1,22,0
山东,0,22,190
福建,1,22,0
山西,1,22,1
山西,0,22,0
广东,1,22,410
江苏,1,22,108
广东,1,22,0
广东,1,22,111
湖北,0,22,10102
北京,1,22,0
内蒙古,1,22,200.81
陕西,1,22,102
四川,0,22,100
河南,1,22,200.81
河北,1,22,100
广东,0,22,200.81
山东,1,22,100
陕西,1,22,100
重庆,1,22,100
福建,1,22,100
广东,1,22,200.81
广东,0,22,200.44
广东,1,22,200.44
广东,1,22,100
江苏,0,22,0
安徽,1,22,101
浙江,1,22,100
安徽,1,22,0
江苏,0,22,1
广东,0,22,101
上海,0,22,102
陕西,0,22,114
福建,1,22,100
广东,1,22,0
北京,1,22,0
广东,1,22,0
黑龙江,1,22,107
湖南,0,22,100
广东,0,22,102
江苏,1,22,0
江苏,1,22,102
广东,1,22,0
广东,1,22,100
浙江,1,22,0
福建,1,22,100
河南,1,22,100
山东,1,22,100
广东,1,22,100
广东,0,22,100
湖北,1,22,100
广东,1,22,1
河南,1,22,100
安徽,1,22,107
河北,0,22,100
福建,1,22,0
福建,1,22,100
海南,1,22,100
浙江,0,22,100
河北,0,22,3
广东,1,22,1
四川,0,22,1
辽宁,1,22,10100
辽宁,1,22,100
江苏,0,22,101
广东,1,22,100
四川,1,22,0
四川,1,22,1
江苏,0,22,0
广东,1,22,0
四川,1,22,117
广东,1,22,2
福建,0,22,81
广东,1,22,74
浙江,1,22,62
福建,0,22,50.45
山西,1,22,50
湖北,0,22,0
福建,1,22,44
陕西,0,22,0
四川,1,22,0
天津,0,22,41
广东,1,22,10033
山东,0,22,36
广西,1,22,45
广西,0,22,29
辽宁,1,22,23
河南,1,22,46.25
山西,1,22,1
广东,1,22,2
河北,1,22,36
云南,0,22,1
贵州,0,22,23
新疆,1,22,25
河北,0,22,1
海南,1,22,0
重庆,1,22,16
浙江,1,22,11
广东,1,22,83
重庆,1,22,10
广东,1,22,3
湖北,0,22,3
广东,1,22,57
江苏,1,22,10
江西,1,22,0
广东,1,22,8
广东,1,22,0
广东,0,22,10
浙江,1,22,10
浙江,1,22,10
四川,1,22,0
安徽,1,22,11
福建,1,22,10
四川,0,22,10
山东,1,22,10
辽宁,1,22,100
江苏,1,22,18
上海,0,22,10
辽宁,0,22,0
江苏,0,22,19
广东,0,22,10
广东,1,22,15
广西,1,22,11
安徽,1,22,10
湖北,0,22,11
辽宁,0,22,10
福建,1,22,10
广东,1,22,11
四川,1,22,2
湖北,0,22,6
宁夏,1,22,7
河南,1,22,0
四川,1,22,0
辽宁,0,22,0
广东,0,22,0
湖南,1,22,15
吉林,1,22,5
河北,1,22,5
四川,1,22,10008
广东,0,22,5
浙江,1,22,5
湖北,0,22,5
山东,1,22,5
河北,1,22,4
广东,1,22,1
陕西,1,22,0
福建,1,22,4
广东,1,22,4
辽宁,0,22,6
上海,1,22,3
广东,1,22,0
浙江,0,22,3
云南,1,22,4
广东,0,22,41.4
福建,1,22,2.2
上海,1,22,2
河北,1,22,2
江苏,1,22,2
浙江,0,22,2
广东,1,22,2
广东,0,22,2
重庆,1,22,3
广东,1,22,2
广东,0,22,2
湖南,1,22,2
云南,1,22,7
湖北,1,22,1
浙江,1,22,2
广西,1,22,3
湖北,0,22,69
江苏,1,22,791
上海,0,22,2
广东,0,22,2
广东,0,22,2
福建,1,22,2
海南,1,22,2
广西,1,22,2
江苏,1,22,0
云南,1,22,2
广东,1,22,2
河北,1,22,7
吉林,1,22,3
山东,0,22,2
广东,1,22,2
湖南,1,22,0
广东,1,22,2
福建,1,22,2
湖北,1,22,2
山东,1,22,2
福建,0,22,2
福建,1,22,2
四川,1,22,3
广西,1,22,2
广东,1,22,2
云南,1,22,2
广东,1,22,2
山东,1,22,1
广东,0,22,3
广东,1,22,2
广东,1,22,2
安徽,1,22,2
浙江,1,22,3
广西,0,22,2
广东,0,22,2
河北,0,22,2
辽宁,0,22,2
江苏,1,22,2
四川,1,22,0
浙江,1,22,2
广东,0,22,2
广东,0,22,0
河北,1,22,6.5
云南,0,22,1.5
广西,1,22,1.5
广东,1,22,1.5
湖南,1,22,1.5
天津,0,22,3.5
福建,1,22,1.1
浙江,1,22,1.1
江苏,0,22,10.1
江西,1,22,1.1
福建,0,22,1.1
云南,0,22,0
北京,0,22,1.1
福建,1,22,3.1
山西,1,22,2.1
四川,1,22,5.1
福建,1,22,1.1
湖北,1,22,2.1
广西,1,22,7.1
福建,1,22,1.1
广东,1,22,1.1
广东,1,22,1.1
福建,1,22,1.1
福建,1,22,2.1
吉林,1,22,1.1
广东,1,22,1.1
贵州,1,22,1.1
辽宁,1,22,3.1
上海,1,22,0
福建,1,22,1
湖北,1,22,1.1
浙江,1,22,1.1
福建,1,22,2.1
云南,0,22,6.04
江苏,1,22,6.01
广东,1,22,2.01
湖北,1,22,2.01
河南,0,22,1.01
河南,1,22,0
广西,0,22,1.01
广东,1,22,2.01
上海,0,22,1
广东,0,22,18
江苏,1,22,1
海南,1,22,200
山东,1,22,2001
福建,1,22,34000
河南,1,22,2000
山西,0,22,20001
河北,1,22,20000
上海,1,22,10009
辽宁,1,22,5000
上海,1,22,2001
吉林,1,22,10000
北京,0,22,13500
辽宁,0,22,1000
山东,1,22,10000
湖南,1,22,10000
北京,0,22,1000
山西,1,22,13000
四川,1,22,100
福建,1,22,100
广东,0,22,20000
福建,0,22,10000
广东,1,22,100
浙江,0,22,10010
江西,0,22,100
四川,0,22,100
山东,0,22,100
广西,0,22,100
河南,1,22,100
广东,0,22,100
广东,1,22,100
河南,0,22,101
广东,0,22,100
福建,0,22,21000
四川,1,22,20000
广东,1,22,4000
江苏,0,22,10000
浙江,0,22,20002
吉林,1,22,10000
广东,1,22,1000
江苏,1,22,300
宁夏,1,22,500
河南,0,22,100
安徽,1,22,400
广东,1,22,2000
上海,1,22,2000
北京,0,22,2000
浙江,1,22,10000
河南,1,22,1000
辽宁,1,22,100
四川,0,22,100
广西,0,22,100
江苏,0,22,2000
江苏,1,22,100
山西,1,22,1000
安徽,0,22,5000
广西,1,22,100
河南,0,22,100
浙江,0,22,100
湖北,1,22,10003
江西,0,22,1000
四川,0,22,20001
北京,1,22,5000
上海,1,22,6300
广西,1,22,6001
四川,0,22,5001
云南,0,22,100
江苏,1,22,5400
安徽,0,22,10002
福建,0,22,2500
山东,1,22,100
广东,1,22,500
河北,1,22,2000
广东,1,22,20000
福建,0,22,100
湖北,1,22,3000
湖北,1,22,1000
广东,0,22,20000
广东,0,22,1209
四川,1,22,10000
河南,0,22,100
广东,0,22,100
河南,1,22,100
北京,0,22,100
四川,1,22,100
广东,0,22,100
四川,1,22,1000
安徽,0,22,1000
浙江,1,22,100
山东,0,22,900
广东,1,22,100
浙江,1,22,1000
湖北,1,22,200000
四川,1,22,20000
广东,1,22,10004
广东,1,22,2001
湖南,1,22,5132
北京,1,22,30002
广东,1,22,17400
辽宁,1,22,10000
上海,1,22,10000
北京,0,22,26000
湖南,0,22,500
辽宁,0,22,1000
四川,1,22,10000
上海,0,22,4000
浙江,1,22,10001
四川,1,22,100
四川,0,22,100
广西,0,22,100
山东,0,22,100
山东,0,22,100
四川,1,22,100
山东,1,22,1000
广东,0,22,100
云南,1,22,100
山东,0,22,10000
山东,0,22,100
江苏,1,22,100
福建,0,22,1000
四川,0,22,100
山西,0,22,100
河北,0,22,100
福建,0,22,100
广东,1,22,2000
山东,0,22,10000
河北,0,22,100
湖南,1,22,100
湖南,1,22,100
山西,0,22,100
黑龙江,0,22,6900
湖南,0,22,2300
浙江,1,22,2006
北京,1,22,10007
河南,1,22,10010
广东,0,22,30000
河南,0,22,1100
山西,0,22,100
福建,1,22,4000
贵州,0,22,10000
福建,1,22,100
广东,1,22,1000
重庆,1,22,100
四川,0,22,100
河北,1,22,100
山东,1,22,100
山东,1,22,100
河北,1,22,100
河北,1,22,100
江苏,1,22,901
湖北,0,22,40001
四川,0,22,30029
江苏,1,22,40001
山西,0,22,100000
广东,1,22,20003
广东,1,22,6022
四川,1,22,40000
天津,1,22,60017
四川,1,22,200015
福建,1,22,100
上海,0,22,5000
重庆,1,22,10000
山西,1,22,10000
上海,1,22,10000
江苏,0,22,10000
湖北,0,22,100
江苏,0,22,50000
河南,0,22,100
陕西,0,22,100
河南,0,22,100
江西,0,22,100
山东,1,22,100
福建,1,22,1002
江苏,1,22,100
浙江,1,22,10000
山东,1,22,100
重庆,1,22,4000
河南,0,22,101
海南,1,22,2000
湖北,0,22,2000000
广西,0,22,4102
上海,1,22,10000
江西,0,22,10000
安徽,0,22,4001
上海,1,22,1802
广东,1,22,20000
湖北,1,22,104
湖南,1,22,3000
广东,1,22,20000
湖南,0,22,20000
山西,1,22,10001
江西,0,22,502
广东,1,22,10023
广东,0,22,100
广东,1,22,100
山东,0,22,100
福建,1,22,101
江苏,0,22,100
广东,1,22,1000
山东,0,22,1000
安徽,1,22,100
江苏,0,22,100
河南,0,22,10000
吉林,0,22,100
北京,1,22,10000
广东,1,22,100
湖南,0,22,100
安徽,0,22,100
广东,1,22,100
河南,0,22,101
湖南,0,22,5000
河南,1,22,100
福建,0,22,20000
河南,1,22,40043
江苏,1,22,100
贵州,1,22,6901
黑龙江,0,22,4000
山东,1,22,10035
安徽,0,22,9600
湖北,1,22,500
重庆,1,22,5200
江苏,0,22,2000
广西,1,22,1409
北京,1,22,170000
广东,1,22,100
广东,1,22,20000
上海,1,22,5000
北京,0,22,60000
湖北,1,22,1000
广西,0,22,500
云南,1,22,1000
新疆,1,22,100
湖南,1,22,800
湖北,0,22,1000
广东,0,22,100
河南,0,22,100
重庆,0,22,100
河北,0,22,100
广东,0,22,5000
黑龙江,1,22,2000
福建,0,22,100
河南,0,22,101
广东,1,23,1999948
湖北,0,23,1123027.6
上海,0,23,821578.9
